sbuid,testDateUtc,metric,value,sbu_sport
114754530.0,2022-10-24T21:41:18.039Z,rightRepetitions,1.0,Softball
114754530.0,2022-11-28T19:49:11.273Z,leftAvgForce,192.8125,Softball
114754530.0,2022-11-28T19:49:11.273Z,leftImpulse,2022.950000000001,Softball
114754530.0,2022-11-28T19:49:11.273Z,leftMaxForce,253.5,Softball
114754530.0,2022-11-28T19:49:11.273Z,leftTorque,117.49725,Softball
114754530.0,2022-11-28T19:49:11.273Z,leftCalibration,0.0,Softball
114754530.0,2022-11-28T19:49:11.273Z,rightAvgForce,175.375,Softball
114754530.0,2022-11-28T19:49:11.273Z,rightImpulse,1681.3999999999996,Softball
114754530.0,2022-11-28T19:49:11.273Z,rightMaxForce,217.5,Softball
114754530.0,2022-11-28T19:49:11.273Z,rightTorque,100.81125,Softball
114754530.0,2022-11-28T19:49:11.273Z,rightCalibration,0.0,Softball
114754530.0,2022-11-28T19:49:11.273Z,leftRepetitions,4.0,Softball
114754530.0,2022-11-28T19:49:11.273Z,rightRepetitions,4.0,Softball
114754530.0,2023-01-16T21:29:38.078Z,leftAvgForce,222.41666666666663,Softball
114754530.0,2023-01-16T21:29:38.078Z,leftImpulse,2445.49,Softball
114754530.0,2023-01-16T21:29:38.078Z,leftMaxForce,232.0,Softball
114754530.0,2023-01-16T21:29:38.078Z,leftTorque,107.532,Softball
114754530.0,2023-01-16T21:29:38.078Z,leftCalibration,0.0,Softball
114754530.0,2023-01-16T21:29:38.078Z,rightAvgForce,202.8333333333333,Softball
114754530.0,2023-01-16T21:29:38.078Z,rightImpulse,2243.6850000000004,Softball
114754530.0,2023-01-16T21:29:38.078Z,rightMaxForce,215.5,Softball
114754530.0,2023-01-16T21:29:38.078Z,rightTorque,99.88425,Softball
114754530.0,2023-01-16T21:29:38.078Z,rightCalibration,0.0,Softball
114754530.0,2023-01-16T21:29:38.078Z,leftRepetitions,3.0,Softball
114754530.0,2023-01-16T21:29:38.078Z,rightRepetitions,3.0,Softball
114754530.0,2023-02-15T22:42:34.796Z,leftAvgForce,256.5,Softball
114754530.0,2023-02-15T22:42:34.796Z,leftImpulse,2959.785000000001,Softball
114754530.0,2023-02-15T22:42:34.796Z,leftMaxForce,269.0,Softball
114754530.0,2023-02-15T22:42:34.796Z,leftTorque,124.6815,Softball
114754530.0,2023-02-15T22:42:34.796Z,leftCalibration,0.0,Softball
114754530.0,2023-02-15T22:42:34.796Z,rightAvgForce,216.91666666666663,Softball
114754530.0,2023-02-15T22:42:34.796Z,rightImpulse,2001.91,Softball
114754530.0,2023-02-15T22:42:34.796Z,rightMaxForce,229.5,Softball
114754530.0,2023-02-15T22:42:34.796Z,rightTorque,106.37325,Softball
114754530.0,2023-02-15T22:42:34.796Z,rightCalibration,0.0,Softball
114754530.0,2023-02-15T22:42:34.796Z,leftRepetitions,3.0,Softball
114754530.0,2023-02-15T22:42:34.796Z,rightRepetitions,3.0,Softball
114754530.0,2023-09-01T19:18:31.592Z,leftAvgForce,139.5,Softball
114754530.0,2023-09-01T19:18:31.592Z,leftImpulse,805.745,Softball
114754530.0,2023-09-01T19:18:31.592Z,leftMaxForce,139.5,Softball
114754530.0,2023-09-01T19:18:31.592Z,leftTorque,64.65825000000001,Softball
114754530.0,2023-09-01T19:18:31.592Z,leftCalibration,0.0,Softball
114754530.0,2023-09-01T19:18:31.592Z,rightAvgForce,132.0,Softball
114754530.0,2023-09-01T19:18:31.592Z,rightImpulse,450.2599999999999,Softball
114754530.0,2023-09-01T19:18:31.592Z,rightMaxForce,132.0,Softball
114754530.0,2023-09-01T19:18:31.592Z,rightTorque,61.182,Softball
114754530.0,2023-09-01T19:18:31.592Z,rightCalibration,0.0,Softball
114754530.0,2023-09-01T19:18:31.592Z,leftRepetitions,0.0,Softball
114754530.0,2023-09-01T19:18:31.592Z,rightRepetitions,0.0,Softball
114754530.0,2024-01-26T20:18:13.581Z,leftAvgForce,166.75,Softball
114754530.0,2024-01-26T20:18:13.581Z,leftImpulse,965.0700000000002,Softball
114754530.0,2024-01-26T20:18:13.581Z,leftMaxForce,175.0,Softball
114754530.0,2024-01-26T20:18:13.581Z,leftTorque,81.1125,Softball
114754530.0,2024-01-26T20:18:13.581Z,leftCalibration,0.0,Softball
114754530.0,2024-01-26T20:18:13.581Z,rightAvgForce,146.0,Softball
114754530.0,2024-01-26T20:18:13.581Z,rightImpulse,581.1300000000001,Softball
114754530.0,2024-01-26T20:18:13.581Z,rightMaxForce,146.0,Softball
114754530.0,2024-01-26T20:18:13.581Z,rightTorque,67.671,Softball
114754530.0,2024-01-26T20:18:13.581Z,rightCalibration,0.0,Softball
114754530.0,2024-01-26T20:18:13.581Z,leftRepetitions,2.0,Softball
114754530.0,2024-01-26T20:18:13.581Z,rightRepetitions,0.0,Softball
114224604.0,2022-08-26T21:19:03.647Z,leftAvgForce,287.0625,Softball
114224604.0,2022-08-26T21:19:03.647Z,leftImpulse,3074.255,Softball
114224604.0,2022-08-26T21:19:03.647Z,leftMaxForce,334.0,Softball
114224604.0,2022-08-26T21:19:03.647Z,leftTorque,148.797,Softball
